NumeroContrato,HasDifferences,ValorFace_Internal,ValorFace_Fund,ValorFace_Difference,ValorFace_Diff_Percent,ValorAquisicao_Internal,ValorAquisicao_Fund,ValorAquisicao_Difference,ValorAquisicao_Diff_Percent
0399bf9a-b978-482a-9511-0530d019b681,True,,,,,19176.14,19176.15,-0.010000000002037268,5.2148111075670915e-05
039deaa3-ce51-480a-97cc-b38732b4de97,True,,,,,3997.4799999999996,3997.49,-0.010000000000218279,0.0002501569735063322
03a5ac6a-8885-4e16-9b17-8f1f12c7f4f7,True,,,,,4070.8299999999995,4070.84,-0.010000000000673026,0.00024564954654746995
03b697b8-3cce-4301-8ed0-5df2134797ec,True,,,,,156217.82,156217.81,0.010000000009313226,6.401318780050255e-06
03c157cd-2df1-44bc-80b4-cca93b27dc05,True,,,,,42725.18,42725.17,0.010000000002037268,2.3405407168742147e-05
03caf67b-e1a8-4377-b39c-bfbc7a92ddc5,True,,,,,20991.78,20991.79,-0.010000000002037268,4.7637671689919097e-05
03ce97fd-3fc7-4dff-90b9-0a023703200a,True,,,,,16359.080000000002,16359.12,-0.039999999999054126,0.00024451192973126994
03d1accb-e07e-4720-9120-5c64d9836640,True,,,,,16452.57,16452.58,-0.010000000002037268,6.0780740783738886e-05
03da7b3d-0ab6-426c-80ff-dcbf1c447ace,True,,,,,20087.510000000002,20087.5,0.010000000002037268,4.978220287261863e-05
03daa974-e855-4f61-a957-caf28ad5a140,True,,,,,2589.18,2589.19,-0.010000000000218279,0.0003862211734255994
03dc54fb-3081-4748-81d0-0a69b1fbd088,True,,,,,270955.55999999994,270955.54,0.01999999996041879,7.381284752627236e-06
03e11f4e-1e25-43af-9422-09c3e9bdc38f,True,,,,,202348.87000000005,202348.9,-0.029999999940628186,1.4825877452572357e-05
03e92cee-2e18-4627-ba6f-7f61c4aebdac,True,,,,,2814.54,2814.55,-0.010000000000218279,0.00035529658383110185
03ecb875-ab29-4c2a-99f9-2e5459d805de,True,,,,,11979.08,11979.09,-0.010000000000218279,8.347879513567624e-05
03f282cc-b4ed-475a-be98-8d6bef0acb6e,True,,,,,2779.09,2779.08,0.010000000000218279,0.0003598313110892194
03fcb116-d35c-44c1-b31a-76c028c4c194,True,,,,,164985.5,164985.49,0.010000000009313226,6.061139079147642e-06
0408f477-b037-4712-801f-22fe5845686e,True,,,,,3830.7799999999997,3830.79,-0.010000000000218279,0.00026104276142044537
04140af7-bbdb-476b-ae79-62d05cb61f6b,True,,,,,4401.7,4401.69,0.010000000000218279,0.00022718546740498033
041e31eb-3cd0-49d4-a556-61b1bcb6c94c,True,,,,,313.6,313.59,0.010000000000047748,0.0031888771963543955
042a1a36-a3de-486f-9945-935ae5a8d40f,True,,,,,3426.1300000000006,3426.12,0.010000000000673026,0.000291875357566957
042c02ac-285c-4237-acc8-646b74b8658e,True,,,,,8866.51,8866.5,0.010000000000218279,0.00011278407489108755
043137ff-cce4-4443-bfb7-d2c70f716514,True,,,,,1758962.2599999993,1758962.28,-0.020000000717118382,1.1370340879122422e-06
0443ec75-7d52-48ec-8e93-aaba4b03fd52,True,,,,,7212.41,7212.42,-0.010000000000218279,0.00013864971812814947
04445ce5-4162-4b4b-b3b4-a5f183ea5010,True,,,,,280732.44999999995,280732.43,0.01999999996041879,7.124221437622575e-06
04447140-b50b-4b17-ab42-2496f1b70d59,True,,,,,17838.329999999998,17838.34,-0.010000000002037268,5.605902792545308e-05
0450eba5-921b-4f35-9d68-f46357948a50,True,,,,,1597477.66,1597477.69,-0.030000000027939677,1.8779605008405266e-06
04549302-60fc-4223-9765-e23935ccb9e4,True,,,,,16024.34,16024.33,0.010000000000218279,6.24051052382114e-05
0455cd11-8682-4b51-92d4-0e11adcef0d1,True,,,,,38480.86,38480.85,0.010000000002037268,2.5986951956719428e-05
045aa189-b613-4550-811a-21bccff5c8e4,True,,,,,615342.55,615342.56,-0.010000000009313226,1.6251110616033489e-06
0464b9f9-07a7-4252-b4eb-fbf3ae3e685d,True,,,,,82.42,82.52,-0.09999999999999432,0.12118274357730771
0465d425-8ae6-419d-a146-505be2aca32d,True,,,,,247117.17000000004,247117.15,0.020000000047730282,8.09332741484364e-06
04669f23-330f-4ff0-92ee-7112a501c590,True,,,,,3655.1800000000003,3655.17,0.010000000000218279,0.00027358508633574575
0467d235-94a6-4401-a98d-93b441b3e22f,True,,,,,74313.70000000003,74313.72,-0.019999999974970706,2.6912930714504275e-05
0474d3ed-e2a8-4480-b268-7cd93a381219,True,,,,,156313.41,156313.4,0.010000000009313226,6.397404195234207e-06
0475c7b8-323e-4258-baa1-d6a1ad98eec1,True,,,,,26167.27,26167.26,0.010000000002037268,3.82156939703938e-05
047825f4-8ba4-4790-bf2e-161acf0394f9,True,,,,,4335.63,4335.62,0.010000000000218279,0.0002306475198522536
0479f09d-df00-4e2a-a7f3-9d7126c6d1b6,True,,,,,1132603.72,1132603.73,-0.010000000009313226,8.829213381906509e-07
048c8047-6178-4007-b958-3367f5a3483c,True,,,,,12249.06,12249.05,0.010000000000218279,8.163898424953999e-05
048f488a-f1ef-4078-bbdc-56ca38adbd03,True,,,,,209651.85,209651.84,0.010000000009313226,4.769812661464467e-06
04adfe11-5c4e-46e0-8cc7-12b78cb80f78,True,,,,,171522.28000000003,171522.27,0.010000000038417056,5.830146743287071e-06
04b15cb7-1481-4591-a4d0-868ac991afca,True,,,,,23703.57,23700.19,3.3800000000010186,0.014261489042919146
04b163fa-2f91-46f8-8e21-0df3f3dcd44b,True,,,,,120524.76000000001,120524.75,0.010000000009313226,8.29705102836822e-06
04c2bc4c-3f29-4ee7-9e0b-7f4f159c269a,True,,,,,15225.59,15225.6,-0.010000000000218279,6.567885666389685e-05
04c67ce3-eb1c-4c95-a81b-7cc43cf6b08f,True,,,,,527521.0299999999,527521.04,-0.010000000125728548,1.8956590102507659e-06
04cc55f6-366d-4355-b94b-c8c4ec7320ca,True,,,,,12548.390000000001,12548.38,0.010000000002037268,7.969156179552475e-05
04d1253c-461e-4ff6-8fdc-14a068521745,True,,,,,293981.7899999999,293981.77,0.01999999990221113,6.803142896313308e-06
04d172e3-7736-4b53-851b-8703d77c2d88,True,,,,,2899.83,2899.85,-0.01999999999998181,0.0006896908460776182
04d17bca-71c7-4b4e-92dc-b5c9300cb8df,True,,,,,11938.79,11938.78,0.010000000000218279,8.37606522627796e-05
