NumeroContrato,HasDifferences,ValorFace_Internal,ValorFace_Fund,ValorFace_Difference,ValorFace_Diff_Percent,ValorAquisicao_Internal,ValorAquisicao_Fund,ValorAquisicao_Difference,ValorAquisicao_Diff_Percent
a90d5b3a-9cb1-43c3-9096-42f5fe3d0cb6,True,,,,,3561.6,3580.53,-18.93000000000029,0.5286926795753782
a93e07a7-f2c8-4c5a-9e40-29ae9c95db07,True,,,,,11179.84,11136.85,42.98999999999978,0.3860157944122421
a9bdede9-39aa-421f-87bd-4d9bbac8104d,True,,,,,3803165.3300000015,3803165.25,0.08000000147148967,2.103511054942713e-06
a9cb7f21-9338-4dbf-9687-7732bed39103,True,,,,,1267055.7699999996,1267055.69,0.07999999960884452,6.313850309834805e-06
a9d9db56-f4e0-4861-bebc-cbf2403327ca,True,,,,,1961908.6200000006,1961908.55,0.07000000053085387,3.5679543030103955e-06
aa67bf1c-5eaf-4165-bb5b-818ce3531919,True,,,,,860.23,863.82,-3.590000000000032,0.4155958417262892
aa974f1a-a41a-4f2d-900b-bb67f0d9dbb3,True,,,,,79311.36000000002,79313.49,-2.1299999999901047,0.0026855456745001442
ac996b84-40dd-4e70-b055-f7ac32230e8b,True,,,,,327.0,328.25,-1.25,0.38080731150038083
ad93aef5-55ca-46ce-9ae4-ebbff02989f7,True,,,,,3840.65,3828.93,11.720000000000255,0.3060907355318654
ada3c55a-b985-4196-aa52-0386957e62ff,True,,,,,1914128.9900000002,1914129.05,-0.05999999982304871,3.134584881988428e-06
af61032b-2957-4543-802c-479dad1096b7,True,,,,,31044.460000000003,31045.45,-0.9899999999979627,0.0031888730876761737
af74c02c-161c-4ac7-bccd-811b7d642d2e,True,,,,,398643.39999999997,398643.45,-0.05000000004656613,1.254253645621573e-05
b11c36c0-d5f0-40ee-b8c9-413afbd55499,True,,,,,1375.84,1374.48,1.3599999999999,0.09894651068039549
b1b4f8aa-9082-4164-8a3e-0d4b68b1723b,True,,,,,3185.63,3178.69,6.940000000000055,0.2183289342464995
b21d24e7-99a8-4140-8ffa-571a37e1e4f2,True,,,,,63840.04999999999,63830.67,9.379999999990105,0.014695130099668554
b2a68941-5b35-484c-ae11-3328483a882f,True,,,,,2871193.8799999976,2871193.79,0.08999999752268195,3.13458457022791e-06
b376d1a0-ccfa-457a-b5b2-c3fece42ce21,True,,,,,29336.700000000004,29332.21,4.490000000005239,0.015307404385844908
b3b5512d-b82a-40a8-8ec9-1c1caa86c6d0,True,,,,,3085.43,3078.71,6.7199999999998,0.2182732378171312
b5aa89e9-f245-4e62-bb6d-568df6047f0b,True,,,,,1893.44,1887.82,5.620000000000118,0.2976978737379686
b61f7625-038e-4e6b-a27c-2aabaf1fd206,True,,,,,355844.56999999995,355844.63,-0.060000000055879354,1.6861291416953336e-05
b75af9e8-01dc-4eb8-b980-38d52f9cb4db,True,,,,,494.41,495.03,-0.6199999999999477,0.12524493465041467
b85e14ce-7f74-4df0-9d30-422bd5f14ed6,True,,,,,3667.45,3657.0,10.449999999999818,0.28575334974021926
b8d7071e-52f8-4d32-a406-ffddba67a50f,True,,,,,1782810.64,1782810.69,-0.05000000004656613,2.8045602557255326e-06
b96bf958-7de6-435f-b134-d7521c29b370,True,,,,,9993.05,9993.35,-0.3000000000010914,0.003001996327568747
b9e1a04f-3931-4efd-be3a-8765bb9a9036,True,,,,,858178.49,858178.44,0.05000000004656613,5.8262941267280186e-06
b9f6650d-28d6-4923-8712-d2f0d2f680b4,True,,,,,6611.39,6581.5,29.890000000000327,0.4541517891058319
ba3bbae2-0ff3-4e3a-bb4d-c7a046fc7ed7,True,,,,,1844.36,1852.49,-8.13000000000011,0.4388687658233032
bab0dc9d-d65f-4ca4-90f1-40d2c6faa7d0,True,,,,,3935.53,3918.0,17.5300000000002,0.44742215416029096
bd37da37-5b29-4aad-81f1-11842c79efb4,True,,,,,107.25,107.03,0.21999999999999886,0.20554984583761454
c1915e34-aa70-4873-931f-5f3d0ada8c2d,True,,,,,3359535.9100000015,3359535.99,-0.07999999867752194,2.38128119227328e-06
c1b87faa-3069-4134-861a-b13c8f7c8585,True,,,,,8461.04,8449.67,11.3700000000008,0.13456146808101144
c35cff3b-3614-474b-b718-0bdcf83e4d3f,True,,,,,6578.16,6558.09,20.06999999999971,0.30603422642872713
c4131352-ce14-47fd-b7fc-2932d390b85e,True,,,,,170193.65000000002,170205.83,-12.179999999963911,0.007156041599728935
c524c08f-12d0-48b2-ad7e-e3328ff5bf0e,True,,,,,14605.58,14524.86,80.71999999999935,0.5557368539180367
c622610f-8cbe-4a58-b9e1-e6669130dddc,True,,,,,865.37,865.29,0.08000000000004093,0.009245455280893218
c64e90b9-02e1-4881-b236-f14a7e0649b6,True,,,,,4359.93,4372.78,-12.849999999999454,0.29386340039973324
c8684236-f684-4354-86d8-48120ec4f943,True,,,,,166514.39999999994,166475.98,38.419999999925494,0.023078404464070727
