id,internal_face_value,fund_face_value,internal_acquisition_value,fund_acquisition_value
cd63277c-95bd-4bbf-9289-657dab9b68f7,,,2224.85,2224.86
cd67d5b7-c35c-43af-98fa-aef37f14820f,,,11607.679999999998,11607.69
cd6f1e19-6c57-4d60-ae5c-4fdce1db1e79,,,4402.79,4402.8
cd74a519-d7f0-4ddc-9577-176dbcc2f617,,,65805.41,65805.39
cd754b41-5ef6-4ba3-ba27-85de1bbdeeae,,,15037.07,15037.05
cd7ccd89-5b8d-4063-b90d-802a30b4fac8,,,605271.48,605271.51
cd87fcce-0ac6-47da-bd03-31b246a8377c,,,3512.2,3516.61
cd8a4cc8-738d-4f6d-ae23-1974465100a2,,,77364.7,77364.71
cd8f0d3f-4c52-4458-a199-097c63abfd53,,,13179.100000000002,13179.13
cd96cbf4-7762-4ea0-b70a-82450c57a855,,,9075.7,9075.71
cd9daaeb-49c4-4616-af6d-0c5d4eaa93a2,,,728131.1100000003,728131.1
cda4b9ee-afe8-4e97-a15c-bd3ee87c3ddc,,,10523.51,10523.52
cdc6f46f-3ed0-44cd-9ff4-9d75bc94c5d2,,,1124598.9199999997,1124598.88
cdcd90eb-d7a8-41ff-9a26-d2bad50e0063,,,382670.19000000006,382670.18
cdd3dd4f-2eb9-4327-949c-b13a0a5aa9ca,,,3484.3900000000003,3484.38
cde742fc-581d-4c29-a467-29b71d2e2639,,,7060.63,7060.62
cde8a4bf-5d7a-436a-92a3-16374dd133d5,,,29791.140000000003,29791.12
cdf19913-2e80-44be-a234-32f418cf9959,,,3344.89,3344.9
cdf42bfc-8fbc-4a8f-bd14-0b1443e5ac13,,,104484.91,104484.9
cdf6e03a-48b7-4d4c-a0a6-e3c9d31fce82,,,14905.45,14905.44
cdf74416-eb6d-4a62-9479-7d4e75bf0d85,,,977800.98,977800.93
cdf885ce-44ad-4c90-8a42-8ed7682dd987,,,12648.95,12648.96
ce02fb6c-7c90-4dd3-8b86-b1e457457cd2,,,12377.6,12377.59
ce0c2e1a-07cb-480e-ac41-146f42cc7b4c,,,5933.09,5933.1
ce107e75-7863-49af-80a0-9cc66c27b9ae,,,2156.39,2156.4
ce119901-cbd0-4a0c-acb0-285cbc684499,,,1273.68,1273.66
ce1e970f-3e8d-46c6-b3e1-3c7e1ac0b172,,,6225.79,6225.8
ce2d557b-5c2b-4bc0-aa38-bcd98a582156,,,118462.22000000002,118462.2
ce2eb5f4-3142-4d85-8425-38d76d255fb7,,,156977.31000000003,156977.33
ce32e1b0-1e82-458d-b1f7-7e77907f8ab6,,,1702.65,1702.66
ce399809-ec93-49b8-afe6-78f6f5cabb24,,,31979.79,31979.78
ce4215fb-c1c6-47a2-8807-fdb19c8b3fa9,,,358553.29999999993,358553.31
ce52c3a4-37e7-4036-baf3-86ba4ce090c8,,,25993.7,25993.72
ce5cca7e-7847-401d-af2e-b536e5b3793d,,,39923.86,39923.88
ce5f709d-3bb0-4caf-8369-6d266845da5a,,,104403.91999999998,104403.93
ce66ce3d-1d5f-410d-b520-e039a726cd2c,,,122957.35,122957.36
ce67ad90-d0d9-400a-9268-2280c41e25ba,,,27177.699999999997,27177.67
ce74b41e-f72e-4c85-923c-1508364a2e0c,,,3560.59,3560.58
ce7ccc98-90e7-4cc7-af35-0133471952f4,,,23317.33,23317.32
ce8bed17-c1cc-49f6-88f0-7e7805eeb234,,,17281.61,17281.6
ce9f0bd5-c4b5-437a-af4c-26c965e8e25b,,,122210.41,122210.42
cea20fa5-c1b5-4d3f-937d-b8f1570a10b3,,,47376.25,47376.24
ceacdc9f-97b6-44f4-b128-ac0bba1c6fc6,,,2427.01,2427.02
ceaf13c4-1077-4f5e-84ac-f162b7ce3018,,,28680.860000000004,28680.85
ceb96f69-d8bb-423b-b6d2-ae8b9eb5c220,,,63533.64999999998,63533.62
cede07aa-c4e8-46f1-a9b7-e32c5f618380,,,88.28,88.27
cee21085-1b6f-4a86-b63a-c4de5b3638d2,,,2235.04,2235.05
cef33087-9acb-4ffc-9d8a-8e2aedbbf79b,,,6999.56,6999.55
cef4d4c2-2dd4-40f1-affa-beed110efab7,,,94894.46,94894.45
cef71f5c-7086-4f40-aff5-6c16dc3f71a4,,,260194.95000000007,260194.94
cefaf8aa-c497-4317-b760-46f081db3434,,,374118.48999999993,374118.5
cf02766e-402e-4689-b867-de053670d2d7,,,43351.26,43351.24
cf04883b-279b-4b4e-ae54-e7de75ad9391,,,8372.189999999999,8372.2
cf097dc1-34f6-4c91-bb28-754d443d2e3b,,,693192.4699999999,693192.5
cf10928d-f1c1-4579-b16b-e8dc67bfa154,,,10198.01,10198.02
cf12468c-733d-414b-bb7f-50ae1c4faac4,,,4675.570000000001,4675.59
cf169d24-c8f4-476c-9163-3bfb5fd2adac,,,7219.759999999998,7219.74
cf1ee675-064a-4a35-986f-b8191ea31803,,,8628.59,8602.98
cf225341-8961-4b50-81ca-e6c63b937ee5,,,47638.810000000005,47638.8
cf232bec-31a0-4c8e-88d8-e1081d3674aa,,,119110.85000000002,119110.84
cf2bd823-6921-4001-8a94-ebc0e63ee917,,,2248.04,2248.05
cf4e874d-50cc-457e-9880-19c8c94efe27,,,1856.2099999999996,1856.22
cf5c2fce-61e7-4a53-a33c-5c8da99305d9,,,11754.09,11754.08
cf61f485-b04b-49a8-9423-674feeb733ac,,,2242.96,2242.95
cf6356bf-9ce9-4fc8-a283-1439b4d4ead4,,,4266.32,4266.33
cf77a947-97b8-41a2-9325-da852f0b67cd,,,12131.09,12131.08
cf825b0a-dc46-4116-9658-c26e3c8798db,,,610246.44,610246.48
cf858335-b771-40c8-aeaf-88a5fc2aa0ce,,,34794.66999999999,34794.68
cf88f807-b694-4c24-be32-61dc2a087c99,,,229863.09,229863.07
cf8a05f5-ab45-41c3-8d98-9b33f33f0828,,,84.55,84.56
cf946fd5-8bf6-45c4-8110-41da91caebd8,,,33051.99999999999,33052.02
cfa81173-d70e-48ea-9429-7cca2541e437,,,102787.46,102787.48
cfb8f097-5f66-4ac6-b330-7e267ba6ec6c,,,22510.58,22510.56
cfcd71dd-b046-4dc3-962f-e63371e99c56,,,34156.68,34156.67
cfcf0c64-b086-404d-a80a-5c7c8ca244a0,,,166951.63999999998,166951.65
cfdd670c-109b-405e-94f4-cea10e6d2944,,,31289.370000000006,31289.36
cfe058e8-5561-4a79-943e-0ff6e7646f46,,,7804.030000000001,7804.02
cfe3cb16-adc1-4154-bb9e-517ac88763d1,,,50305.07,50305.09
cfe498a7-f0d5-451f-b641-91d1d10c80b1,,,24163.22,24163.21
cfe81671-6cf6-4bb7-97d6-2e7fffa1cef7,,,171235.3,171235.28
cfe8b0a9-b6db-4c86-a7c9-ea90acc93660,,,30383.120000000003,30383.1
d00a35b0-0cf7-4278-a991-9473cf7e2ee0,,,1418367.4400000004,1418367.47
d00f421b-b9a3-4caf-9273-6d3ac421ced9,,,2432049.330000001,2432049.28
d0143de3-d528-4e19-a0d5-98f5b143ba67,,,154728.81,154728.83
d01498b4-635f-4064-a725-6cc19f7abc95,,,59910.38999999998,59910.4
d019a7c2-4e02-4092-9b56-90a5796c33f5,,,143.02,143.01
d024a16a-0f9e-4cb3-897b-a0722e568376,,,2486.76,2486.75
d027b9e1-8f2a-4424-ab49-40acd809a10b,,,1569.3,1561.25
d0282ebc-da03-43b5-ac58-97beee6921b3,,,7153.0,7152.99
d028bfab-dd5d-4cd5-844f-8f2261b3669e,,,230426.3099999999,230426.29
d0296df6-333e-4d5d-8b14-fe529cf7e91d,,,35983.45999999999,35983.47
d03154f3-dd40-400a-9202-2fe3615252ca,,,27787.960000000003,27787.94
d03ec576-9957-45ae-8042-0c268e368016,,,5870384.220000001,5870384.21
d03f6454-5efb-45f0-8173-ed0305d4354e,,,5826.53,5826.54
d0459fe0-dc34-40d8-9616-84e3adce7dbd,,,725676.0599999999,725676.04
d04787be-db2a-4b1f-920a-19c1a01d47ff,,,64166.02,64166.01
d0629b5a-6ead-4be5-a962-810e766e4f02,,,364989.32,364989.31
d075d0e6-d78e-439f-bf89-e75b549c02e4,,,5259.320000000001,5259.31
d075d549-0ee1-4979-b7f7-3badc682dad2,,,37056.94,37056.92
d07d34e5-83c3-456f-a1f5-7707dd3a1e78,,,22112.7,22112.69
d07e24c3-3f9c-4c1c-a729-6ef467f756b5,,,46604.470000000016,46604.46
d084870e-86eb-4bb0-94cd-992a26062bcb,,,22335.44,22335.43
d0848f0d-e9aa-413b-b039-95bb3af56093,,,62888.670000000006,62888.69
d08bc569-249a-4c5e-9906-8c729040f2a4,,,85.92,85.93
d08c18c6-cf1e-4522-bde9-bf089c4c064d,,,28353.15,28353.17
d0acafc9-20b1-4336-a796-69b86184ab02,,,119469.06999999998,119469.08
d0c2379d-2bc3-471b-850b-305ae2be3a4c,,,125147.91,125147.93
d0c43c68-87c7-4a46-831a-f0c6d0b17454,,,67178.97,67178.95
d0c9ec16-4195-4715-a89d-167c73963c76,,,115414.32,115414.34
d0d18b43-07e3-43d2-a7c8-73ffc4735ac2,,,966792.8799999998,966792.9
d0dbca3d-27a6-437f-a245-56d9b9ad159a,,,557118.1200000001,557118.11
d0ed7d38-a04a-400a-8728-6d3e5f7a9fda,,,232544.03000000003,232544.05
d0ef109c-b0c2-43c5-9615-bc21bfa08e6f,,,265986.30999999994,265986.28
d0fc6261-9fee-487a-88b9-f1bb85ebdc47,,,4468.38,4468.39
d104964e-52f5-4012-b09c-29f7dfa03974,,,4387.41,4387.4
d107bff9-7da6-48c9-a171-415cce571147,,,712.8299999999999,712.84
d108375a-f64e-4cac-89ac-074d3a8b34b9,,,36876.65,36876.66
d10a3500-8738-4a99-baaa-743ca88b41bf,,,127834.49,127834.51
d10d548d-0bb4-4cba-90b7-f75c31079483,,,9721.01,9724.01
d10f84cd-74f5-46e1-9d4a-07115a888254,,,8004.579999999999,8004.6
d11a4954-868c-49b5-9ac6-200fd6b68132,,,97334.89,97334.88
d11b77bf-4c9d-40ac-b1b6-6bb73509906a,,,11504.82,11504.83
d1210cf7-4401-4a5f-8668-935335b526e8,,,95954.3,95954.27
d1308a18-2125-48f2-b326-c34a49119e2d,,,2627.06,2627.07
d1411129-3dc3-4255-bdd8-5aba84fa2843,,,2343.4,2343.39
d1484c4d-0a94-4384-9601-096711b515f3,,,3687.5,3691.91
d154455b-c17e-4087-b44f-429e7ff8b265,,,312052.7899999999,312052.77
d166f574-a4dc-425e-a35f-b74f60f98771,,,6978.42,6978.41
d170cf07-ed03-4843-a1d1-503fefaeb9a4,,,47610.560000000005,47610.59
d1787832-77b6-405c-a3b2-ac94b4accb8b,,,3081.26,3081.27
d17989f7-0137-4ad8-85f6-48c4c7ffbea2,,,42732.70000000001,42732.69
d17b56f0-aa01-400b-b525-951937838c2b,,,8258.86,8258.85
d1913e74-5695-4550-8021-59d1c9a8af83,,,387752.99999999994,387753.01
d197599a-be22-4977-a7f9-377f425af25d,,,4517.2699999999995,4517.28
d19adef1-137d-4d46-b383-00b7f81c8126,,,369.2999999999999,369.31
d19e5ba7-a494-420a-a753-39dd66d79046,,,1027.2600000000002,1027.24
d1a38352-1d2e-4dc2-bc8c-d63a4ac72504,,,4681.079999999999,4681.09
d1ad4025-220a-414a-ac8e-17ed552dfffb,,,1108.7500000000002,1108.74
d1ad9b94-325b-4cd3-a9d8-02a21a06a6ad,,,6987142.939999999,6987142.97
d1b2aefb-042c-4caf-a1fc-6e14f6373d08,,,14372.04,14372.03
d1cb7a05-2cec-4466-8914-24ae41d8382d,,,3799.710000000001,3799.7
d1cd09b1-8297-431e-9229-da961660b3c1,,,3493.8500000000004,3493.87
d1d5ecda-44bd-45d0-9bc7-a30a294747bb,,,35501.22,35501.2
d1e1fde6-038f-428f-bd3c-0054b582439f,,,10135.78,10135.77
d1ea40ba-f22a-467b-a081-d3b42ac2a56f,,,17774.14,17774.15
d1f0547e-f656-4265-a033-afe91480fcc9,,,6798.27,6767.53
d1f25539-426e-41be-b583-1da384f4fbe9,,,176175.91,176175.92
d1fd76cf-22a6-478e-9ad2-d862bd7005d7,,,40127.53,40127.55
d2144073-9985-4c62-881d-c8c41eee01bc,,,2475.9300000000003,2475.92
d217f7d9-46f4-4e36-8ad6-93f4c9da0967,,,2375.21,2375.2
d2366b43-7573-46af-b0ef-0f094a2864d4,,,1187157.11,1187157.16
d23aa4cc-ed3f-4c08-bd47-d8ac7b637653,,,35379.69,35379.68
d250a61c-28c6-44a5-a10f-38b5d00d7ecf,,,85677.36999999998,85677.38
d268a5ee-e079-4c4d-af59-0c7c6c63bc88,,,24910.89,24910.87
d276cbba-37a0-4a2f-92ba-6b5317af2709,,,13150.76,13150.77
d2798cad-47f4-4617-ad3a-eff4954af607,,,213854.52,213854.51
d2819f87-40eb-4973-ac22-8b55efcf3f2a,,,9462.28,9462.27
d2857432-8751-468a-8309-1675b9d19cb4,,,43282.22,43282.23
d286e59d-a8fa-471a-ba6e-581d1e8638ce,,,407082.43999999994,407082.39
d2899a57-badb-4434-bef7-e3e5e365ff1d,,,22964.99,22964.98
d28e9dcd-36c8-4c5f-bddd-891335eaa2df,,,661326.36,661326.38
d29177ad-0c68-4f33-a1b6-ef8fb879c4ec,,,1213182.85,1213182.81
d2929691-d232-4192-b227-7bf78168bbfc,,,7091.389999999999,7089.4
d298124a-0084-4e44-bdea-c653ec59ba64,,,2547.46,2547.45
d299f617-357d-4787-bb28-f29992c7e2ca,,,2553.08,2553.09
d2a1adf4-245a-4655-a00f-ace7ee818929,,,56772.10999999999,56772.12
d2a68bf7-29c9-4583-b5df-5f92134f47f6,,,2583.39,2583.4
d2b097b4-e39f-4ddc-859a-6ea3cd0daf8b,,,9441.4,9441.41
d2bf7f04-273f-4e53-a6b4-d959d467cdcc,,,68929.68000000001,68929.67
d2da0a48-4ef1-4305-85b7-e62e62c69107,,,3523.4400000000005,3523.43
d2dc6aa2-a14a-46ff-bda1-f773ec95e7ac,,,556177.6,556177.62
d2dfab23-583f-4172-ac64-5a5d706e5a92,,,61840.73,61840.71
d2e5441c-23c4-444b-b8ea-f2bde47f17f2,,,22922.47,22922.48
d2e74164-cee8-42fd-a743-0eb6609ce114,,,28708.12,28708.13
d2ec0a8c-75f6-4b1d-8f46-bcfa4d303ef0,,,74918.21999999999,74918.23
d2f4cb9f-c02c-40d6-a39b-176c1e58d08d,,,1852.85,1852.84
d2f683a4-13fd-4390-afbf-0b09f8929816,,,8756.230000000001,8756.22
d3042168-2fcf-46af-a976-787ec8c9320b,,,5606.33,5606.34
d3048117-9f66-4952-bbaf-dd8d06f121c5,,,72514.93000000001,72514.92
d30a695f-7d64-4017-8ea1-b1d50afc6eb0,,,466831.67,466831.66
d30e3c41-5215-4a58-b1c9-af2b5b6eb9ad,,,1360924.26,1360924.21
d3174d23-1ea8-4a95-8c90-4d01eb8c52ea,,,4723.509999999999,4718.05
d3196c10-6605-4014-bda8-ef456ea92063,,,103655.85,103655.84
d31dc132-5ea9-4755-8f6e-e5ae0b720d47,,,63611.16,63611.17
d32474f2-77db-4879-8bb8-43c68c79295c,,,12798.06,12798.07
d332f411-dde2-4a01-98a0-fb325e4c0c48,,,858866.62,858866.59
d33c7395-78ab-4723-bc9c-91dc9d23348d,,,14089.03,14089.04
d33fd3e0-4924-43ef-9370-f0a38284fcd8,,,224573.55,224573.54
d341e998-3527-4f83-a0b9-54f83aa173cb,,,33655.149999999994,33655.16
d34696a4-a314-4d0d-854b-bb13a4f676bc,,,1904.93,1904.94
d34a372a-416a-4a74-8533-a3da32a30e72,,,55410.0,55410.01
d3509855-0f0a-48bd-8268-152a4b0eb58f,,,303.25000000000006,303.24
d350dfaf-6b87-4ace-93d6-9d99ae7a0dc8,,,2203293.5400000005,2203293.56
d35bc6f9-39f9-4e6f-b029-29593237dae0,,,94631.1,94631.09
d362c12c-59d5-4c79-b0ec-258b35fd2038,,,31651.63,31651.62
d3632cb0-c654-43e3-8e54-bbe847c4721c,,,90469.77999999996,90469.76
d3679fd7-a2df-41a3-96de-e64d4dce5907,,,25351.06,25351.08
d378430d-7a1c-4b43-a8bc-a7f23266cfc2,,,11658.56,11658.58
d379d8d5-3627-4e79-8441-9023edd552db,,,7702.92,7702.91
d38315d0-71ce-4fa7-9e3d-c311bd96d323,,,60717.03,60717.02
d38c7c1c-a41d-4570-97e8-d667d946024a,,,341939.04000000004,341980.05
d390b4a9-d16a-42bf-8ed5-2d0b78e50883,,,821.56,821.57
d39c1f29-3057-4367-bd8e-658ec0ae8308,,,2070778.2299999993,2070778.25
d39febd9-8128-4b62-b68d-86a5092de906,,,662966.51,662966.52
d3a139a3-d650-4fa2-8a26-c7b3f145daab,,,4859.049999999999,4859.07
d3ae2db1-f6eb-4a1d-a0cd-05094a25cb1e,,,7007.909999999999,7007.92
d3aeb888-b3ef-40d9-b9ec-e4d03098136a,,,34967.8,34967.79
d3bedcc2-62c8-4815-bf14-de5b71851f42,,,469.25,467.69
d3bf91af-97db-48aa-8597-01531c5bfc4f,,,2438.08,2451.03
d3c51ff2-8f48-451e-b18e-bdd79cfb7478,,,4195.28,4195.29
d3df603d-bb28-4bca-9394-2a7f99282b67,,,5780.950000000001,5780.94
d3e6edae-de7d-4bff-920e-eb2d2ebe3a56,,,25924.28,25924.27
d3e871fe-8ccf-4acf-91c4-a2d1972fff27,,,173583.59,173583.6
d3eb12fa-62d4-4f56-9480-2987e4ca588a,,,3378430.100000001,3378430.02
d3ebcdbd-4b2b-4de2-ba42-0ee5e52fb7ba,,,4795.199999999999,4795.21
d3ebda5a-b687-49fc-bef9-ee45799452ae,,,176374.03,176374.01
d3ed74d0-2bd9-40e4-ba93-b7711d359488,,,5823.17,5823.16
d3edc349-26b2-4501-a579-e4a3e0d690ae,,,18561.93,18561.95
d3f2a1e9-e2ba-4dbd-adaf-09fe7fb70cb1,,,238670.67,238670.69
d3fd1b0a-95ec-421f-beea-b316a9af1fbc,,,19924.560000000005,19924.55
d40e6670-b209-4fc3-97a4-476f7625a451,,,707656.0,707655.99
d419f053-d6f4-4845-8450-5b980b004830,,,48415.18,48415.16
d41aa596-c48c-4487-ac60-dd3eef0ce0bd,,,4904.049999999999,4904.06
d41af948-125d-4001-ba45-14229331de7d,,,20435.160000000003,20435.18
d41d6a55-0a7e-40d0-8ce1-ef07b82396a2,,,364608.75,364608.78
d4331f2f-844c-45c2-a8de-00bf4df67334,,,24753.12,24753.13
d4407aec-c35c-416f-9ac8-ed3efee9eb4b,,,79440.44999999998,79440.43
d443f8fd-a36c-4654-8338-255575b24750,,,13415.36,13415.35
d44a899a-a2cb-403f-8bd6-00eca318517d,,,7440.5,7440.49
d45ae9c6-abd5-482f-b121-b5ac5af3a287,,,10880.53,10820.73
d470b17d-97e8-45c0-8167-883a8e5e60b1,,,4161.19,4161.2
d48599a5-0069-444a-a893-4f4217aeeb03,,,115281.24,115281.23
d48a234a-25aa-4b7b-b7c6-da1388b60ac0,,,28365.85,28365.83
d490a18f-f08d-4193-a09d-82c7526240be,,,4081.33,4081.34
d49294a1-7cf7-4193-abdf-182f5b5ef8a7,,,45611.55,45611.54
d4934005-9989-4ad6-9cb9-903af1e22747,,,22622.7,22622.69
d49b08e9-d1f7-4893-9031-2f8d057bb808,,,100234.58,100234.59
d4a60e51-ca18-4a23-a472-94d46114620e,,,340185.45,340185.49
d4a725b7-5526-427f-974c-1af400df60b6,,,84795.92,84795.9
d4ac87a1-9b10-43a6-84d5-44da988b50eb,,,11793.97,11793.98
d4aca713-6778-43af-b0ba-7494f488521b,,,52288.219999999994,52288.23
d4b2d06a-3b09-40fd-9bac-3780027a734a,,,11740.16,11740.15
d4b38078-6a3e-45bf-86ff-ead9932a7582,,,18142.39,18142.41
d4bcd1b2-a590-43e9-b741-96d07b0c45b6,,,3845.16,3845.17
d4c5b84a-9e63-46f8-95b0-4bbc2a258c49,,,607.8,607.82
d4cb4721-7d9f-4d8c-900c-819d3a18e2c9,,,4356.92,4356.91
d4d3f2bb-69ae-4cba-9320-bfb9f4853da6,,,6399.02,6399.01
d4d563b7-fe72-4f4b-8b50-2140b9a0ae89,,,10499.76,10499.75
d4ddb74b-60ab-4d5c-a69e-a7e92ef61835,,,15890.21,15890.2
d4e8b3c2-c401-46ac-ad20-a6e6f78fbe43,,,7639.089999999999,7639.1
d4ee30d1-0436-4373-8102-a67a6c10980c,,,146970.12000000005,146970.14
d4ff555a-a431-4332-88d5-27acb2c53def,,,71365.35999999999,71365.38
d5037dcc-e985-4c18-a878-884f0f4839ac,,,4649.42,4649.41
d5051d1b-372d-4594-b6af-f154c3ad9ac6,,,3649.63,3650.81
d50ad00d-6bae-4e99-a0d2-0118d5d1e335,,,6346.66,6346.67
d5115c0f-54ef-4462-95e7-019c1ce40ec6,,,18499.51,18499.52
d5144142-0b6c-4ce1-accc-a7936b4844c8,,,4181.47,4181.46
d5296171-31a6-4d3f-8770-eb553d19cd63,,,144035.60000000003,144035.58
d5328587-2a21-48e2-8d87-39f171c8180e,,,105366.54999999996,105366.52
d54cafe8-45e9-495e-93f3-fbd7970d18cb,,,154161.57000000004,154161.56
d54fc2ae-a644-4e26-8ae8-011870ed3abe,,,18771.58,18771.6
d560643d-ed9e-431c-be49-72b11ad30b33,,,1251251.59,1251251.58
d5621f1c-263d-4384-8445-2ef1d5752342,,,731.4499999999999,731.46
d56e2472-e825-4841-852f-2b170d426401,,,329847.74999999994,329847.73
d570de72-1b8e-4105-9f5e-e58f1514f4f0,,,5541.63,5541.62
d572b245-b50a-4eec-983d-63ac85279288,,,173.46999999999997,173.48
d577e924-255d-40e4-8b1e-a1520c09bf28,,,2514.6600000000003,2514.65
d58744bf-b08a-4898-8734-fe0387e48f7f,,,41427.84,41427.82
d58d7a21-940d-4802-be57-3e1ba7d6ecdc,,,1479.3300000000002,1479.35
d58dc40f-96fe-4251-b3ca-417487c0ace8,,,20903.209999999995,20903.23
d5934c56-851f-450e-beba-27584a22dc94,,,748603.4800000002,748603.46
d5a052c5-98df-4983-82fc-2099ba9e5d30,,,48307.12000000001,48307.14
d5a07415-255e-4ec5-8dec-4707fcee3769,,,7850.759999999999,7850.77
d5a392db-aa43-4f30-9137-a52e3b759cfb,,,230302.70999999996,230302.72
d5a6e4af-3a44-4de5-8d41-347e16bac5c8,,,183371.5300000001,183371.55
d5c60de8-697c-4fb2-95ca-106689a649d2,,,186930.53,186930.51
d5d34b3d-7475-4e24-a487-7a64aa8369ce,,,9086.72,9086.71
d5d84ac5-3fdc-4358-ae17-c2dd3b38ae60,,,14261.67,14261.65
d5db35de-eee0-4154-a56c-ef9fe914278c,,,20310.749999999996,20310.73
d5dc5a92-51b2-46bc-a6eb-4010c3db917e,,,12692.95,12692.88
d5e46cdb-6516-489b-97cf-21f3d612a30f,,,51776.23,51776.22
d5e9b65d-16a8-4595-a63a-4aa7c2650090,,,24748.78,24748.79
d5fe7936-354a-4fe0-a89b-6fc2f028a99a,,,5248.37,5248.36
d603e8e9-03eb-408d-80d4-bc325e7a5565,,,9655.79,9655.8
d604560d-77bb-4274-837a-c7602fa60ccb,,,98954.88,98954.89
d606a0ae-425c-4dd1-8e20-c73c80e69a3a,,,147146.5,147146.47
d610bb52-68e9-4b36-a0d0-b14520e8428f,,,16074.32,16074.31
d61a8579-fcd5-40e1-8cc5-420f6c598807,,,21941.439999999995,21941.42
d636c8fe-9800-464c-a6ce-221ae4a89b4e,,,136441.06000000003,136441.05
d6395ff8-0a2a-47ba-b557-9d8390f53d45,,,150554.86,150554.89
d63a765b-3e71-4df7-b20e-f6c1eee81564,,,918372.2599999998,918372.27
d63bae6f-c0ea-49c0-85de-ee8b714a6341,,,621070.73,621070.71
d63ed7bd-6fd4-4798-91e6-934aa6febaa4,,,15475.139999999996,15475.11
d64592ba-ed19-4082-905b-8270c15962e6,,,8217.08,8217.07
d6487bce-fb0c-4834-976d-8a122a9ae3fd,,,8411.37,8411.34
d64a1413-b759-45fb-9802-82dec378cf56,,,19658.730000000007,19658.72
d64bd401-3410-4abe-a043-ede3356d4d37,,,4408.93,4408.92
d6576e5e-dcbd-412d-af06-1152b5276968,,,312666.19000000006,312666.18
d66ae69b-d60b-45c6-9484-fd7514081e9f,,,33941.4,33941.39
d66dcf3b-86b4-4676-8d69-433605d34896,,,14031.11,14031.12
d678eef5-889d-4748-a02b-f58c22c6f5d9,,,4471.84,4471.86
d6a4c18a-4075-40e8-9080-1e32bfc740d5,,,27222.020000000004,27222.01
d6a685ea-4135-42eb-804c-b86c7c0bbfe9,,,529.43,529.44
d6ac40f2-78b7-4deb-b618-61b52703e8f5,,,2957.92,2957.91
d6b1cb03-bb0e-4ad8-9b51-3eafd70fb655,,,127049.25,127049.26
d6bd5715-717b-4af0-b40d-af029c9346fc,,,4799.05,4799.04
d6c2082b-7bd5-49a5-8762-d5e987121b86,,,24890.870000000003,24890.86
d6cb80a0-c2b2-4853-91d4-1292405a4d9e,,,80046.9,80046.88
d6cbe7b8-43f6-4352-84b5-230cef152593,,,131423.11,131423.09
d6d95661-9e51-4b11-92fe-a479f93c792c,,,483842.97,483842.96
d6d995ba-8cdf-40b5-8980-d2ab068e3963,,,221757.58999999997,221757.61
d6d9c3f2-38fa-477a-8513-b73b1d1af1a1,,,2089583.6799999997,2089583.7
d6e4c0c2-7f88-437b-b2ca-c2cc113a19e7,,,97960.54,97960.55
d6f0001e-1912-4bb9-9067-5f9f64f3d593,,,29812.52,29812.51
d714415d-05de-4c8d-ae46-1abba32ebcdb,,,62145.09,62145.1
d719311b-baa2-4ca8-a09b-65cdbfee220d,,,22045.4,22045.41
d71f7590-1f60-44b3-875c-5851f7e51216,,,43492.67999999999,43492.69
d723b4f0-763f-4b7d-b913-bf56a28fb864,,,472237.84,472237.82
d7264b33-fcce-4382-8706-b0357e65bafb,,,137105.83,137105.84
d72825dd-32fb-412e-bab8-ea452ba3307e,,,2966.9300000000003,2966.92
d72ec66c-fcc7-4a22-ae5d-7ffd179f85a1,,,411814.79,411814.81
d7319226-2a0d-4f83-89de-1855816d53aa,,,20135.82,20135.83
d7403a9a-3a51-4835-860c-581dfcd59669,,,21429.89,21429.91
d747e819-a986-48c2-a3a3-a53ea64ff781,,,331620.42,331620.41
d7490941-3474-4b15-b021-050df43544c2,,,302741.24,302741.23
d75ded21-4f39-463a-beff-68decf939b77,,,6789.879999999999,6789.89
d7606cc3-9945-4239-887b-590441f4ce99,,,1535168.12,1535168.09
d7739436-9e3d-4a8a-9700-d951a9183116,,,4879.17,4879.16
d784e4ab-b07b-46f7-adf5-c20f5d9a5c14,,,2765.6,2765.61
d78a2b5c-1e47-4111-a4d8-422a403bffaf,,,77925.54,77925.56
d791deb4-dc3b-476e-b75b-c2b76254a731,,,186859.56,186859.57
d7a3b1d5-629c-4ffb-9309-57b299f97367,,,15784.81,15784.82
d7a791f4-0d0f-4676-9731-81578256726d,,,10123.09,10123.08
d7ba1c18-796f-4300-b8c2-bb6c6a20ef05,,,152214.26000000004,152214.28
d7c1171a-1051-4ad5-9768-4ceffb07f7b1,,,33404.29,33404.3
d7d2ba2f-558e-4961-8cdc-a2d67d4d7218,,,25491.060000000005,25491.05
d7da458c-405e-44da-a33a-eb35dbae17a5,,,3736.07,3736.08
d7ec9a4c-c381-4d46-b6a2-b0ab55d387a8,,,6429.98,6430.0
d7eee8ae-9fe5-4a1c-b177-dbe182390191,,,41483.48,41483.51
d7f3e7d8-8ae7-4c19-9a83-84c868aec678,,,51414.960000000014,51414.95
d7f415dc-b1ad-4677-a77a-12fa157ef35c,,,12496.18,12496.19
d7fce0d7-bd48-4e7a-b220-49baf5e7eb3d,,,36989.15,36989.16
d7fd4114-d791-42d2-a007-2f55d98876be,,,105719.6,105719.59
d80690c1-b1d7-4af9-bbd3-538f25256ac5,,,4725.26,4750.37
